edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
P->P,6,15,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.494; peak_in_small_segment=0.340; stability=0.99>=0.5,0.5,0.3399996682928555,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,15,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=29,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,15,SPARSE,0.9,SPARSE: segment_skip=0.0206<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,15,SPARSE,0.9,SPARSE: segment_skip=0.0050<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,15,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,15,DENSE,0.5,DENSE: entropy=0.79>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,15,SPARSE,0.6666666666666666,SPARSE: concentration=0.86>=0.6; strong_peak=0.502; stability=0.91>=0.5,0.5,0.7535162748353895,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,15,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,15,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,15,SPARSE,0.6666666666666666,SPARSE: concentration=0.75>=0.6; strong_peak=0.360; stability=0.94>=0.5,0.5,0.599141461121385,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,15,SPARSE,0.95,SPARSE: segment_dominant=0.805>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,15,SPARSE,0.6666666666666666,SPARSE: concentration=0.86>=0.6; strong_peak=0.360; stability=0.91>=0.5,0.5,0.6434175274111268,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,15,DENSE,0.5,DENSE: entropy=0.91>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,15,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,15,SPARSE,0.6666666666666666,SPARSE: concentration=0.83>=0.6; strong_peak=0.339; stability=0.89>=0.5,0.5,0.6416057126820622,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,15,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,16,SPARSE,0.6666666666666666,SPARSE: concentration=0.61>=0.6; peak_in_small_segment=0.606; stability=0.94>=0.5,0.5,0.6064937520010879,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,16,SPARSE,0.95,SPARSE: segment_dominant=0.851>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,16,SPARSE,0.6666666666666666,SPARSE: concentration=0.72>=0.6; peak_in_small_segment=0.598; stability=0.94>=0.5,0.5,0.5983105943606445,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,16,SPARSE,0.9,SPARSE: segment_skip=0.0099<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,16,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,16,DENSE,0.5,DENSE: entropy=0.81>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,16,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.305; stability=0.93>=0.5,0.0,0.03816824739000627,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,16,SPARSE,0.9,SPARSE: segment_skip=0.0189<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,16,DENSE,0.3333333333333333,DENSE: entropy=0.87>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,16,DENSE,0.3333333333333333,DENSE: entropy=0.76>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,16,DENSE,0.5,DENSE: entropy=0.79>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,16,SPARSE,0.9,SPARSE: segment_skip=0.0260<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,16,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,16,SPARSE,0.9,SPARSE: segment_skip=0.0294<0.03,0.0,0.0,[0],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,16,DENSE,0.3333333333333333,DENSE: entropy=0.82>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,16,DENSE,0.5,DENSE: entropy=0.79>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,17,DENSE,0.3333333333333333,DENSE: entropy=0.89>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,17,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,17,DENSE,0.5,DENSE: entropy=0.82>0.7; many_blocks_above_0.01=25,,,"[0, 1, 2, 3]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,17,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=30,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,17,SPARSE,0.9,SPARSE: segment_skip=0.0255<0.03,0.0,0.0,[16],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,17,SPARSE,0.95,SPARSE: segment_dominant=0.849>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.73>=0.6; strong_peak=0.301; stability=0.82>=0.5,0.5,0.5072204710627465,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,17,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,17,SPARSE,0.9,SPARSE: segment_skip=0.0063<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.63>=0.6; strong_peak=0.157; stability=0.94>=0.5,0.5,0.34890326083117085,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,17,SPARSE,0.95,SPARSE: segment_dominant=0.832>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.66>=0.6; strong_peak=0.246; stability=0.81>=0.5,0.5,0.48777152817978336,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,17,SPARSE,0.9,SPARSE: segment_skip=0.0054<0.03,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,17,DENSE,0.5,DENSE: entropy=0.77>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,17,SPARSE,0.6666666666666666,SPARSE: concentration=0.65>=0.6; strong_peak=0.164; stability=0.87>=0.5,0.5,0.43399105646165487,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,17,DENSE,0.5,DENSE: entropy=0.74>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,18,DENSE,0.3333333333333333,DENSE: entropy=0.80>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,18,SPARSE,0.95,SPARSE: segment_dominant=0.827>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,18,DENSE,0.5,DENSE: entropy=0.75>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,18,SPARSE,0.9,SPARSE: segment_skip=0.0120<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,18,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.74>=0.6; stability=0.97>=0.5,0.5,0.2588623225957384,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,18,SPARSE,0.6666666666666666,SPARSE: concentration=0.85>=0.6; strong_peak=0.586; stability=0.89>=0.5,0.5,0.6844822111053246,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.67>=0.6; stability=0.90>=0.5,0.0,0.045360775265310495,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,18,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,18,SPARSE,0.6666666666666666,SPARSE: concentration=0.80>=0.6; strong_peak=0.382; stability=0.92>=0.5,0.5,0.5783573628041564,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.73>=0.6; stability=0.96>=0.5,0.5,0.25853539919281376,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,18,SPARSE,0.6666666666666666,SPARSE: concentration=0.67>=0.6; strong_peak=0.362; stability=0.96>=0.5,0.5,0.4563554319086021,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,18,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.70>=0.6; stability=0.90>=0.5,0.5,0.3053124874090684,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,18,SPARSE,0.6666666666666666,SPARSE: concentration=0.78>=0.6; strong_peak=0.366; stability=0.95>=0.5,0.5,0.5925009831862925,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,18,SPARSE,0.5333333333333333,SPARSE: concentration=0.76>=0.6; stability=0.98>=0.5,0.5,0.25212827653856407,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,19,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.529; peak_in_small_segment=0.409; stability=0.97>=0.5,0.5,0.40937396977947627,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,19,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,19,SPARSE,0.9,SPARSE: segment_skip=0.0181<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,19,SPARSE,0.9,SPARSE: segment_skip=0.0082<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,19,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,19,DENSE,0.7666666666666666,DENSE: entropy=0.93>0.7; max_block=0.022<0.03; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,19,SPARSE,0.6666666666666666,SPARSE: concentration=0.80>=0.6; strong_peak=0.156; stability=0.96>=0.5,0.5,0.4958117287500322,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,19,SPARSE,0.9,SPARSE: segment_skip=0.0205<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,19,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,19,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,19,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=10.722; stability=0.95>=0.5,0.5,0.07894310109579962,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,19,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,19,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,19,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=4.485; stability=0.79>=0.5,0.5,0.07176479444307335,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,19,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,19,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.026<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,20,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.081; peak_in_small_segment=0.420; stability=0.99>=0.5,0.5,0.4198746670519113,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,20,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=30,,,"[0, 1]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,20,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=20,,,"[0, 1, 2]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,20,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=26,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,20,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,20,DENSE,0.7666666666666666,DENSE: entropy=0.91>0.7; max_block=0.020<0.03; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,20,DENSE,0.5,DENSE: entropy=0.80>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,20,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,20,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,20,DENSE,0.5,DENSE: entropy=0.92>0.7; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,20,DENSE,0.7666666666666666,DENSE: entropy=0.88>0.7; max_block=0.027<0.03; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,20,DENSE,0.3333333333333333,DENSE: entropy=0.85>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,20,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,20,SPARSE,0.4666666666666666,SPARSE: segment_mass_dominance=6.936; stability=0.94>=0.5,0.5,0.06555467810788766,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,20,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,20,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,21,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.116; peak_in_small_segment=0.321; stability=0.99>=0.5,0.5,0.3205067839922169,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,21,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=30,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,21,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,21,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=33,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,6,21,DENSE,0.5,DENSE: entropy=0.97>0.7; many_blocks_above_0.01=32,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,6,21,DENSE,0.7666666666666666,DENSE: entropy=0.90>0.7; max_block=0.022<0.03; many_blocks_above_0.01=33,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,6,21,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,6,21,DENSE,0.7666666666666666,DENSE: entropy=0.90>0.7; max_block=0.027<0.03; many_blocks_above_0.01=26,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,6,21,DENSE,0.5,DENSE: entropy=0.98>0.7; many_blocks_above_0.01=34,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,6,21,DENSE,0.7666666666666666,DENSE: entropy=0.91>0.7; max_block=0.028<0.03; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,6,21,DENSE,0.7666666666666666,DENSE: entropy=0.89>0.7; max_block=0.027<0.03; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,6,21,DENSE,0.6,DENSE: entropy=0.93>0.7; max_block=0.017<0.03,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,6,21,DENSE,0.5,DENSE: entropy=0.96>0.7; many_blocks_above_0.01=31,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,6,21,DENSE,0.7666666666666666,DENSE: entropy=0.92>0.7; max_block=0.026<0.03; many_blocks_above_0.01=20,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,6,21,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=21,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,6,21,DENSE,0.7666666666666666,DENSE: entropy=0.91>0.7; max_block=0.022<0.03; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,6,22,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=0.995; peak_in_small_segment=0.383; stability=0.97>=0.5,0.5,0.3831322060788617,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,6,22,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=27,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,6,22,DENSE,0.5,DENSE: entropy=0.90>0.7; many_blocks_above_0.01=30,,,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,6,22,SPARSE,0.9,SPARSE: segment_skip=0.0154<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
